MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
477698900,2020-06-14T00:01:27,30.01255,-90.78244,0.1,296.7,246.0,SPRING COSMOS,IMO9666027,VRNQ3,70,1,199,32,13.3,,A
368104420,2020-06-14T00:01:07,27.75503,-82.73444,0.0,360.0,511.0,PERFECT MATCH,IMO0000000,WDK9519,37,,14,5,,,B
338248733,2020-06-14T00:01:06,39.54223,-72.99503,2.1,97.4,511.0,DOWN UNDER,IMO0000000,,37,,0,0,,,B
338310562,2020-06-14T00:01:36,38.67583,-77.25190,0.0,318.3,511.0,SLIP AWAY,IMO0000000,,37,,14,4,,,B
319031900,2020-06-14T00:01:18,29.33569,-94.77603,6.5,208.7,203.0,BOARDWALK,IMO9569401,ZGAQ7,37,0,49,9,2.4,37,A
367454680,2020-06-14T00:01:27,29.13290,-90.21862,0.0,102.7,166.0,CHERAMIE BOTRUC 41,IMO9503445,WNSG,90,0,71,17,4.7,0,A
367468920,2020-06-14T00:01:21,29.94396,-90.17381,0.0,275.8,511.0,ELWOOD JONES,,WDF5940,31,15,13,6,,,A
367108660,2020-06-14T00:01:22,31.00543,-91.71775,0.0,319.7,166.0,MISS LYNN,,WDH7803,31,0,24,9,,,A
367059330,2020-06-14T00:01:35,29.96776,-93.85933,1.5,277.2,278.0,REDEEMER,,WDC6664,31,0,22,10,,,A
338331965,2020-06-14T00:01:51,32.24539,-80.74768,0.0,199.3,511.0,CLAIR DE LUNE,IMO0000000,,36,,13,12,,,B
368005270,2020-06-14T00:02:07,47.26349,-122.63846,0.0,83.6,511.0,ENDLESS...,IMO0000000,WDK8761,37,,9,4,,,B
367306290,2020-06-14T00:01:11,29.99462,-90.44775,3.9,306.4,294.0,ELISSA,,WDD9058,31,0,24,9,,,A
319156200,2020-06-14T00:02:08,26.22207,-80.10212,0.1,213.7,511.0,NIRVANA,IMO0000000,,37,,22,5,,,B
338144568,2020-06-14T00:00:15,45.60162,-122.63691,0.0,271.4,511.0,SARAH DAWN,,,37,,11,,,,B
367101090,2020-06-14T00:02:03,31.09112,-81.29631,1.2,196.9,511.0,PAPAS GIRL,IMO0000000,WDC9352,30,,0,0,,,B
338208967,2020-06-14T00:00:44,33.75743,-118.18672,0.0,316.4,511.0,ANEJO,,,37,,,,,,B
367330820,2020-06-14T00:01:30,29.23033,-90.21323,0.0,297.9,511.0,GREATER SCOTT,IMO9551210,WDE2875,60,0,48,9,,60,A
368099160,2020-06-14T00:00:42,48.50450,-122.60573,0.0,360.0,511.0,RUFF RIDER,IMO0000000,WDK8967,37,,10,2,,,B
367433640,2020-06-14T00:00:53,41.41442,-69.83695,8.8,260.7,511.0,GROWLER,IMO9585479,WDF2932,30,,27,8,,,B
373051000,2020-06-14T00:01:36,30.12150,-88.55167,0.1,306.6,185.0,AURORA N,IMO9346445,3FST9,80,1,227,32,12.5,80,A
207832820,2020-06-14T00:00:27,25.77176,-80.14135,0.2,210.4,511.0,TWINS,,LZH3282,37,,,,,,B
512007645,2020-06-14T00:00:44,34.71571,-76.66761,0.0,360.0,511.0,PURA VIDA -NZ,IMO0000000,ZMX7425,36,,13,4,,,B
367741770,2020-06-14T00:02:03,47.63027,-122.33953,0.0,152.7,511.0,IRISH MIST,,WDI8749,37,,,,,,B
367586910,2020-06-14T00:01:08,40.98846,-73.45259,8.8,243.6,247.0,GENESIS GLORY,IMO7902051,WDG9354,31,12,38,10,4.2,31,A
311062000,2020-06-14T00:01:58,27.73016,-91.10819,0.0,164.5,27.0,HELIX PRODUCER I,IMO8420115,C6RK2,90,3,161,29,8.6,,A
369493387,2020-06-14T00:00:13,24.74609,-80.75124,12.8,65.3,511.0,CG ALLIGATOR,,NYNA,90,15,26,5,,,A
367314420,2020-06-14T00:00:12,30.40582,-91.20878,5.4,30.6,29.0,HOUMA,,WDD9648,31,0,23,10,,57,A
339644000,2020-06-14T00:00:40,41.38717,-70.49865,0.2,359.1,65.0,EDISON,,6YTI2,37,0,28,7,2.0,37,A
316023608,2020-06-14T00:01:15,49.15458,-122.96178,0.0,222.3,511.0,KOOTENAY,,,31,15,19,9,4.1,,A
338313164,2020-06-14T00:00:45,27.89621,-97.14522,0.1,360.0,511.0,FIN,IMO0000000,FIN,37,,12,4,,,B
338071607,2020-06-14T00:01:16,18.46068,-66.09089,0.0,360.0,511.0,HARBOR MIRACLE,,,,0,12,,,,A
338333317,2020-06-14T00:00:18,48.39831,-123.00923,24.7,16.7,511.0,OCEAN V,IMO0000000,D173559,30,,1,0,,,B
366988470,2020-06-14T00:01:21,29.93856,-90.00470,0.1,321.9,511.0,TODD G,,WDI9986,31,15,15,7,,,A
316033419,2020-06-14T00:01:24,49.14419,-123.03372,0.0,95.1,98.0,SEASPAN SWIFT,IMO9764221,CFCV,70,5,148,,,,A
366995820,2020-06-14T00:01:21,30.38303,-91.23079,0.1,125.9,36.0,FRANCIS BENEDICT,,WDC2633,31,0,33,8,,57,A
367314420,2020-06-14T00:01:22,30.40745,-91.20777,5.4,26.6,26.0,HOUMA,,WDD9648,31,0,23,10,,57,A
367003790,2020-06-14T00:01:23,29.52648,-90.85749,0.0,360.0,511.0,FRANCIS C SETTOON,,WDD4746,31,15,15,6,,,A
367080810,2020-06-14T00:01:24,29.99594,-92.79044,0.0,287.3,511.0,ZOIE,,WDC8046,31,0,14,6,,,A
367007880,2020-06-14T00:01:33,20.89813,-156.46857,0.0,274.1,304.0,JOSEPH SAUSE,IMO7402726,WTW9258,31,0,30,8,4.2,32,A
338302174,2020-06-14T00:00:53,30.20738,-89.78198,0.0,27.2,511.0,SEA WARD,,,37,,,,,,B
367580620,2020-06-14T00:01:42,29.30771,-94.82142,0.0,332.9,192.0,JAMES GOLDING,,WDG8741,31,12,25,,,,A
369567000,2020-06-14T00:01:38,37.79171,-122.35451,0.1,210.5,307.0,SEA RELIANCE,IMO9275878,WEOB,31,1,40,12,5.9,31,A
367003430,2020-06-14T00:01:43,29.56159,-90.71316,0.0,298.4,511.0,JACK GUIDRY,,WDF2422,31,5,21,8,,52,A
367087160,2020-06-14T00:01:44,30.27891,-89.09133,5.4,87.0,90.0,RHONDA LAMULLE,,WDC8441,31,12,26,9,,,A
246795000,2020-06-14T00:01:44,38.59169,-72.86677,12.5,332.2,336.0,BEAUFORTE,IMO9532812,PCKN,70,0,118,16,7.2,,A
366542920,2020-06-14T00:01:46,57.78461,-152.42146,0.0,186.9,249.0,ALASKA SPIRIT,IMO7933622,WCC5414,30,15,24,7,,,A
316040898,2020-06-14T00:00:25,48.65243,-123.44953,0.0,360.0,511.0,CGER750,IMO0000000,CFA3082,54,,14,4,,,B
367728680,2020-06-14T00:01:44,29.64876,-91.39136,5.3,293.7,288.0,MARK SHELL,,WDI7434,31,0,30,10,,,A
367716740,2020-06-14T00:01:44,40.54530,-80.63857,2.4,320.1,511.0,JOE T,,WDI6250,31,0,20,,,,A
316003676,2020-06-14T00:01:43,49.31242,-123.10684,0.0,292.9,1.0,SEASPAN PACER,IMO6722325,VXSS,31,0,29,7,2.8,,A
338304906,2020-06-14T00:00:54,28.69291,-95.95737,0.0,309.2,511.0,MAD PROPS,IMO0000000,,30,,15,6,,,B
367510180,2020-06-14T00:01:43,27.33395,-82.54754,0.0,290.0,266.0,LITTLE GOOSE,,WDF9918,37,15,22,,,,A
338168239,2020-06-14T00:00:31,41.08001,-72.24710,19.9,17.6,511.0,FLYAWAY,,,37,,15,,,,B
311963000,2020-06-14T00:01:12,41.10328,-70.50729,0.2,196.3,15.0,TOISA VIGILANT,IMO9282132,C6UM8,90,3,80,17,6.1,0,A
367387930,2020-06-14T00:01:19,29.56347,-90.38861,0.0,142.0,511.0,ODYSSEA DEFENDER,IMO9535072,WDE7022,90,0,58,12,4.7,79,A
338132853,2020-06-14T00:01:26,43.65053,-70.22955,0.0,335.7,511.0,MOTLEY CREW,,,37,,9,,,,B
311000223,2020-06-14T00:01:19,25.66529,-79.47351,11.8,191.9,188.0,BLACKCOMB SPIRIT,IMO9417335,C6BC4,80,0,242,42,15.4,80,A
367724740,2020-06-14T00:01:19,33.56833,-118.08898,1.3,236.0,511.0,LA ESPADA,IMO8793328,WDI7035,60,15,,,,,A
367686340,2020-06-14T00:01:16,25.90969,-80.13555,0.0,341.0,511.0,ROSE,,WDI3246,37,,15,,,,B
338254222,2020-06-14T00:01:09,38.77688,-76.56277,0.0,1.7,511.0,NIGHT SKY,IMO0000000,,36,,14,4,,,B
367526150,2020-06-14T00:01:08,47.63031,-122.33050,0.0,220.0,511.0,ROYAL VIKING,,WDG3449,37,,20,,,,B
367503060,2020-06-14T00:01:16,29.92610,-90.20077,0.0,297.2,236.0,BLANCO,,WDF9237,31,0,25,9,,,A
367456430,2020-06-14T00:01:16,29.99086,-93.92999,8.3,102.5,511.0,CAPT WEBSTER,,WDF4843,31,0,19,7,,31,A
367396710,2020-06-14T00:01:17,37.79236,-122.28589,0.0,139.8,91.0,Z-FOUR,IMO9194165,WDE7715,31,0,28,9,3.5,52,A
367336580,2020-06-14T00:01:22,29.74423,-93.86844,0.0,283.1,315.0,SP PEARL,IMO9423164,WDE3266,31,0,33,12,5.1,52,A
367126410,2020-06-14T00:01:39,29.79040,-95.06424,0.0,360.0,511.0,AVE MARIA,,WDD5063,31,5,22,10,,,A
368125420,2020-06-14T00:01:31,32.02596,-81.04830,0.3,360.0,511.0,NIZHONI,IMO0000000,WDL3829,36,,18,8,,,B
367156850,2020-06-14T00:01:16,29.94409,-92.69593,5.3,105.9,109.0,MARTHA T,IMO8301101,WDD5337,31,0,29,8,,,A
368032880,2020-06-14T00:01:04,34.72335,-76.66664,0.0,336.3,511.0,UNFORGETTABLE,IMO0000000,WDK2154,37,,22,7,,,B
257654000,2020-06-14T00:01:25,37.70926,-122.33570,0.1,192.8,319.0,ISABELITA,IMO9493975,LAJY7,70,1,189,32,12.8,,A
367767460,2020-06-14T00:01:35,28.62979,-96.09381,0.0,240.5,511.0,DEBBIE B,,WDJ3380,,15,,,,,A
338212363,2020-06-14T00:01:28,40.99420,-72.47332,0.0,16.6,511.0,LIMERENCE,,,37,,10,,,,B
368006470,2020-06-14T00:01:36,25.94010,-80.13699,0.0,269.6,511.0,C: DRIVE,IMO0000000,WDJ7415,37,,15,6,,,B
367780890,2020-06-14T00:01:33,48.51953,-123.16587,12.3,317.1,511.0,ESTIVA,,WDJ4764,37,15,23,,,,A
367430870,2020-06-14T00:00:31,29.29197,-89.07960,3.0,16.7,511.0,MISTER JUG,IMO8133310,WDF2699,30,,26,7,,,B
367319230,2020-06-14T00:01:39,38.40321,-82.55370,1.0,113.3,511.0,R H BEYMER,,WDE2014,31,8,18,7,,52,A
338189285,2020-06-14T00:00:58,33.97754,-118.44192,0.0,35.8,511.0,MIA NOI,IMO0000000,,36,,7,2,,,B
367565570,2020-06-14T00:01:50,47.67874,-122.40724,0.0,116.4,511.0,SAND DOLLAR,,WDG7268,37,,12,,,,B
368088060,2020-06-14T00:00:57,39.94987,-74.19741,0.3,175.8,511.0,LITTLE LADY,IMO0000000,WDK7811,37,,12,5,,,B
338151638,2020-06-14T00:01:13,39.08070,-76.51504,6.9,183.1,511.0,BACKCOVE,,,37,,,,,,B
338316109,2020-06-14T00:00:15,38.35704,-75.13182,27.1,340.5,344.0,TOW BOAT U.S BAILOUT,IMO0000000,,31,,9,4,,,B
316002873,2020-06-14T00:00:41,43.86602,-78.82586,0.1,225.3,237.0,OCEAN GOLF,IMO5146354,,31,0,31,8,3.1,52,A
316034911,2020-06-14T00:00:19,48.68015,-123.47743,0.0,124.3,511.0,MELISSA RUTH,IMO0000000,MELISSA,37,,16,4,,,B
367411070,2020-06-14T00:00:58,55.05475,-162.32586,0.0,336.7,511.0,SATURN,,WDE8906,30,15,24,7,,,A
366941820,2020-06-14T00:01:17,29.77586,-95.10136,0.0,60.6,511.0,SAN TOMAS,,WYQ9953,31,0,16,6,,31,A
235093499,2020-06-14T00:00:49,38.96552,-76.47808,0.0,83.5,511.0,SANDPIPER,IMO0000000,MWWU4,36,,10,4,,,B
366991790,2020-06-14T00:01:19,29.97625,-90.39269,0.0,298.5,177.0,MARY PARKER,IMO8836431,WDC2357,31,15,39,12,,,A
338351776,2020-06-14T00:00:50,59.60482,-151.42455,0.0,120.7,511.0,BBR HEWESCRAFT1017A,IMO0000000,,37,,7,2,,,B
367057380,2020-06-14T00:01:20,29.76603,-95.09215,0.0,308.1,511.0,DEL WILKINS,,WDC6516,31,0,18,8,,,A
368053640,2020-06-14T00:00:20,25.68739,-80.26745,0.0,360.0,511.0,M/V CONSUELO,IMO0000000,WDK4280,37,,0,0,,,B
367637740,2020-06-14T00:01:22,30.74801,-88.04784,0.0,345.3,4.0,COOPER DEVALL,,WDH6418,31,12,19,,,,A
367657060,2020-06-14T00:01:39,33.73089,-118.27740,0.1,55.5,511.0,SEA VENTURE,,WDH8347,30,,22,,,,B
367702150,2020-06-14T00:01:46,37.04178,-88.53469,0.0,130.1,148.0,HAROLD B DODD,,WDI4802,31,12,51,14,,31,A
367599790,2020-06-14T00:00:52,36.98642,-89.14258,0.1,267.2,123.0,STONE STRAIT,,WDH2651,31,9,39,12,,0,A
367408590,2020-06-14T00:00:57,34.71551,-76.66688,0.0,360.0,103.0,CATS MEOW,,WDE8707,37,,23,10,,,B
338153809,2020-06-14T00:00:30,48.73585,-122.75912,7.2,329.8,511.0,PACIFIC MIST,IMO7309039,,30,,22,7,,,B
367633270,2020-06-14T00:01:07,30.04974,-90.49159,0.1,151.0,270.0,WOODY DUMAS,,WDH5966,31,0,18,7,,,A
316039955,2020-06-14T00:00:52,18.07098,-67.18859,0.0,360.0,511.0,AIR COOL,IMO0000000,,37,,35,14,,,B
367739310,2020-06-14T00:01:14,38.31076,-85.66148,4.4,216.5,212.0,MARTY CULLINAN,,WDI8508,31,0,,,,,A
367741140,2020-06-14T00:01:43,34.69051,-76.06037,8.6,221.7,221.0,ANDREA,IMO8966717,WDI8687,31,0,28,9,,31,A
367799570,2020-06-14T00:01:18,33.33007,-118.30319,9.0,337.3,511.0,THE STANDARD,,WDJ6618,37,15,20,6,,,A
368006130,2020-06-14T00:00:53,33.34815,-118.32493,0.1,48.7,511.0,POLARIIS,IMO0000000,WDJ7377,37,,22,7,,,B
255805914,2020-06-14T00:01:20,33.72029,-77.12905,10.5,50.4,51.0,ITAL CONTESSA,IMO9293806,CQIB6,70,0,332,42,14.5,71,A
367735250,2020-06-14T00:01:45,29.31978,-89.08603,2.5,347.0,511.0,MASTER COLLIN,IMO7942714,WDI8097,30,,22,6,,,B
338325535,2020-06-14T00:00:26,47.99554,-122.21824,0.0,203.2,511.0,OURGOKNOT,IMO0000000,,37,,16,5,,,B
338233526,2020-06-14T00:00:27,41.17611,-73.90436,22.5,169.2,511.0,STIR CRAZY,IMO0000000,,37,,12,5,,,B
538070838,2020-06-14T00:00:31,26.74883,-80.05050,0.0,344.0,182.0,THE BIG BLUE,IMO8664450,V7YG9,37,5,42,8,2.4,,A
367475780,2020-06-14T00:01:45,29.76706,-91.71611,3.4,4.9,511.0,TRIPPER III,,WDF6586,60,0,23,9,,57,A
368144930,2020-06-14T00:01:06,40.63018,-72.21719,11.6,53.0,511.0,FINE PRINT,IMO0000000,WDL5840,37,,32,8,,,B
368051120,2020-06-14T00:01:06,48.74019,-123.01329,6.1,89.5,511.0,STILL WATERS,IMO0000000,WDK4028,37,,16,4,,,B
366485000,2020-06-14T00:00:42,58.73690,-156.97670,0.0,212.5,229.0,SULTAN,IMO8861060,WAQ3510,30,15,34,9,,,A
219152000,2020-06-14T00:00:47,29.33778,-94.59331,0.1,182.3,102.0,NORDIC AKI,IMO950597400,OYCP2,80,1,134,22,6.3,80,A
366760040,2020-06-14T00:01:07,43.85354,-69.73248,0.0,294.0,511.0,MS CHIEVOUS,,WCY8284,37,,14,,,,B
338324589,2020-06-14T00:00:30,47.92171,-122.68515,0.0,338.6,511.0,DESTINY,IMO0000000,,37,,19,12,,,B
338312000,2020-06-14T00:01:00,25.77280,-80.14236,0.1,0.9,511.0,GOING GALT,,WDG5563,60,,25,,,,B
368066650,2020-06-14T00:00:58,33.34800,-118.32212,1.7,18.3,46.0,DOUBLE D,IMO0000000,00001,37,,24,6,,,B
367361840,2020-06-14T00:01:17,47.33903,-122.58797,0.1,360.0,511.0,FELICITA,,WDJ8105,37,,12,3,,,B
367338120,2020-06-14T00:01:08,34.38976,-119.90577,0.6,224.5,511.0,ACES WILD,,WDE3369,60,,29,6,,,B
368073497,2020-06-14T00:01:16,30.71273,-88.04170,0.0,147.1,511.0,RIVER DIAMOND,,WDK6330,31,0,22,9,2.8,31,A
367559430,2020-06-14T00:00:21,31.51733,-81.05762,2.7,102.9,511.0,FORGIVEN,IMO8969800,WDG6667,30,,24,7,,,B
338177776,2020-06-14T00:00:25,26.11168,-80.10710,0.0,200.6,511.0,HERE WE GO,,,37,,16,,,,B
368093830,2020-06-14T00:00:30,29.96964,-90.24288,0.1,273.9,511.0,DIXIE RAIDER,IMO0000181,WDK8404,57,5,23,7,3.0,57,A
636018023,2020-06-14T00:00:32,30.12953,-90.91942,0.1,182.2,330.0,NAUTICAL GEORGIA,IMO9737711,D5NV4,,5,,,,,A
367314530,2020-06-14T00:01:04,37.65894,-76.44075,0.0,330.1,511.0,ALEXANDER DUFF,,WDD9658,31,0,18,7,,0,A
338010000,2020-06-14T00:01:12,48.51347,-122.59181,13.9,242.0,511.0,CHIEF ARROW,,WDI3730,60,15,22,5,,,A
367314530,2020-06-14T00:02:06,37.65894,-76.44073,0.0,123.3,511.0,ALEXANDER DUFF,,WDD9658,31,0,18,7,,0,A
366967360,2020-06-14T00:01:17,29.83629,-93.95370,7.9,192.6,511.0,HELEN MORAN,IMO6520856,WCL5699,31,0,31,8,4.7,,A
366995340,2020-06-14T00:01:17,29.68029,-95.00679,0.0,107.3,81.0,CHESLEY E,,WDC2590,31,12,21,8,,57,A
257712000,2020-06-14T00:01:22,40.52417,-73.48617,0.0,139.0,250.0,HOEGH TRANSPORTER,IMO9176395,LAKO7,70,1,199,32,10.0,70,A
341809000,2020-06-14T00:01:17,25.67520,-80.19053,7.8,0.6,511.0,AMICA,,V4JE,37,0,13,3,,37,A
367171010,2020-06-14T00:01:18,30.01224,-90.76117,0.4,261.8,511.0,ED,,WDD6296,31,0,15,6,,52,A
367423000,2020-06-14T00:01:17,18.00584,-66.76499,0.0,289.4,77.0,HECTOR P,IMO9378709,WDD7757,31,5,30,11,4.4,52,A
311000225,2020-06-14T00:01:19,17.52015,-64.70586,0.8,289.1,60.0,TARBET SPIRIT,IMO9408322,C6BC6,80,0,243,42,14.9,,A
367477410,2020-06-14T00:01:21,39.84626,-74.07920,0.0,360.0,511.0,VISION,IMO8990976,WDF6746,90,0,17,7,,,A
366981910,2020-06-14T00:01:19,32.68540,-117.13201,0.0,2.5,511.0,C-TRACTOR 11,IMO8875451,WCO3211,31,15,27,10,3.4,,A
367130910,2020-06-14T00:01:29,41.52230,-70.67032,0.0,81.1,81.0,ISLAND HOME,IMO9410478,WDD3413,60,0,77,19,3.3,,A
367408160,2020-06-14T00:01:32,29.93122,-93.05335,0.0,161.9,273.0,DON CARLTON,,WDE8670,31,12,26,9,,,A
367389230,2020-06-14T00:01:21,48.51926,-122.62368,0.0,215.6,353.0,GUEMES,,WDE7121,60,0,37,10,,,A
366972310,2020-06-14T00:01:17,29.78179,-95.09897,0.0,300.1,511.0,CARISSA BROOKE DEVAL,,WYR3790,31,12,19,7,,,A
367782880,2020-06-14T00:01:35,40.57102,-74.01371,27.4,131.1,129.0,H203,,WDJ4962,60,15,,,,,A
306411001,2020-06-14T00:01:18,25.71493,-80.11532,10.4,10.9,511.0,BRUNELLO,,PJM587,37,1,35,7,2.9,37,A
357411000,2020-06-14T00:01:20,28.68840,-89.34898,6.0,150.8,139.0,NEWYORKER,IMO9209104,3FIP9,70,0,207,29,11.4,,A
367680870,2020-06-14T00:01:42,29.24765,-89.02249,3.2,94.5,511.0,LUCKY STAR,IMO9242883,WDI2705,30,,25,7,,,B
367692910,2020-06-14T00:01:43,40.80028,-91.09777,0.0,360.0,511.0,BURLINGTON,,WDI3883,31,0,17,,,,A
367409990,2020-06-14T00:01:44,29.95163,-90.06256,0.0,305.5,358.0,SHINEY V MORAN,IMO8649888,WDE8818,31,0,26,11,3.5,31,A
367507390,2020-06-14T00:01:22,27.84586,-97.22576,0.0,214.0,231.0,SIGNET STARS&STRIPES,IMO9593141,WDF9652,31,0,30,12,4.0,31,A
338265000,2020-06-14T00:01:48,38.97553,-76.48502,0.1,195.7,250.0,CYNDERELLA,,WDK3472,37,5,33,6,1.8,37,A
538006171,2020-06-14T00:01:56,24.10917,-112.80086,11.3,135.6,135.0,STONY STREAM,IMO9702508,V7KJ5,70,8,199,32,13.3,,A
367533050,2020-06-14T00:01:44,36.75414,-89.11767,0.0,158.4,22.0,SALLY BROMFIELD,IMO8836649,WDG4107,31,12,54,15,,,A
367318760,2020-06-14T00:01:08,39.89367,-75.20550,0.0,0.0,253.0,BOHEMIA,IMO9493004,WDD9977,31,5,30,10,4.0,32,A
367314380,2020-06-14T00:01:28,29.96242,-90.29767,0.4,17.8,511.0,HAROLD ANCAR,,WDD9645,31,0,19,7,,,A
366922110,2020-06-14T00:01:06,29.72600,-95.27085,0.0,109.2,109.0,THE DEACON,IMO8835205,WAK9812,31,5,26,10,4.9,,A
256058000,2020-06-14T00:01:17,34.21728,-119.89594,9.9,284.6,511.0,PRIORITY,IMO9250995,9HA3802,70,0,293,40,14.0,71,A
255805914,2020-06-14T00:00:10,33.71813,-77.13217,10.4,50.4,51.0,ITAL CONTESSA,IMO9293806,CQIB6,70,0,332,42,14.5,71,A
367635360,2020-06-14T00:00:49,38.69369,-76.16908,0.0,173.8,511.0,SOMEDAY,,WDH6183,37,,15,,,,B
367134000,2020-06-14T00:00:17,43.03591,-125.89547,12.5,355.0,354.0,OVERSEAS LOS ANGELES,IMO9353539,WABS,80,0,183,32,12.2,80,A
367799570,2020-06-14T00:00:16,33.32764,-118.30231,8.7,344.9,511.0,THE STANDARD,,WDJ6618,37,15,20,6,,,A
368148000,2020-06-14T00:00:14,29.35297,-94.74915,0.0,36.2,138.0,JULIE,IMO9187552,WDG9718,31,1,38,11,5.8,,A
366959350,2020-06-14T00:01:16,29.95509,-90.06222,0.0,308.0,511.0,NATCHEZ,,WZC8491,60,0,71,12,,,A
367125100,2020-06-14T00:01:19,29.61414,-94.34806,3.9,66.7,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,,A
367583230,2020-06-14T00:01:26,29.35037,-90.72968,0.0,138.9,511.0,K-MARINE XII,IMO8977699,WDG8994,60,15,40,8,1.8,,A
367545860,2020-06-14T00:01:26,29.01447,-89.84140,0.0,182.0,511.0,MS KERCI,IMO8968179,WDG5359,90,0,41,9,3.0,,A
316017162,2020-06-14T00:01:31,48.85404,-123.49796,0.0,284.3,220.0,CCGS CAPE NADEN,,CFN5482,51,0,13,4,2.1,51,A
367339020,2020-06-14T00:01:28,29.59811,-90.66540,0.0,0.0,511.0,CANDACE MORGAN,,WDE3432,31,5,20,7,,,A
338153809,2020-06-14T00:01:32,48.73762,-122.76073,7.3,330.8,511.0,PACIFIC MIST,IMO7309039,,30,,22,7,,,B
258731000,2020-06-14T00:01:35,39.06013,-71.87475,13.0,320.6,320.0,SPAR PAVO,IMO9735012,LATR7,70,0,199,,,,A
367408160,2020-06-14T00:00:20,29.93125,-93.05333,0.0,161.9,273.0,DON CARLTON,,WDE8670,31,12,26,9,,,A
367507390,2020-06-14T00:00:13,27.84587,-97.22577,0.0,214.0,231.0,SIGNET STARS&STRIPES,IMO9593141,WDF9652,31,0,30,12,4.0,31,A
367511590,2020-06-14T00:01:09,45.68422,-83.82885,10.8,352.7,353.0,DEFIANCE,IMO8109761,WDG2047,31,0,44,13,5.5,,A
266283000,2020-06-14T00:01:16,39.83925,-73.52264,0.4,203.8,28.0,OBERON,IMO9377509,SKJF,70,0,231,32,11.3,70,A
367701380,2020-06-14T00:01:18,27.88014,-97.27662,0.0,269.0,349.0,ST PHILLIP,,WDI4731,31,0,23,,,,A
357456000,2020-06-14T00:01:19,39.06771,-74.32803,0.1,225.8,89.0,FUGRO EXPLORER,IMO9208564,3FEV9,90,3,79,16,4.7,90,A
367692120,2020-06-14T00:01:19,30.39522,-91.21176,3.3,343.7,20.0,KATHLEEN DUPRE,,WDI3806,31,5,22,,,,A
367649630,2020-06-14T00:01:18,41.72478,-87.53996,0.0,12.7,511.0,MASSACHUSETTS,,WDH7590,31,15,24,6,,,A
